reviewText,overall
"['great', 'super', 'hero', 'game', 'lego', 'marvel', 'son', 'favorite', 'game', 'great', 'unlockable', 'fun', 'kid', 'adult']",1
"['play', 'game', 'fun', 'come', 'amazon', 'order', 'copy', 'game', 'time', 'enjoy', 'classic', 'game', 'buy', 'seller', '34warehouse', 'deal', 'inc34', 'game', 'place', 'contact', 'watch']",0
"['amazon', 'list', 'right', '12', 'new', 'gamestop', 'yearand', 'dlc', 'real', 'need', 'buy', 'newthis', 'game', 'definitely', 'perfect', 'love', 'itit', 'non', 'japanese', 'rpg', 'game', 'like', 'skyrim', 'oblivion', 'bore', 'tear', 'memy', '4', 'reason', 'game1the', 'graphic', 'beautiful', 'realistic', 'human', 'way', 'beautifully', 'animate', 'obviously', 'find', 'fault', 'complain2the', 'control', 'easy', 'use', 'mix', 'sword', 'fight', 'magic', 'curse', 'combo', 'button', 'mashing', 'make', 'want', 'throw', 'controller3the', 'main', 'character', 'girl', 'daughter', 'death', 'think', 'orphan', 'kind', 'personality4', 'relatively', 'open', 'world', 'will', 'not', 'need', 'spend', 'hour', 'wander', 'endless', 'forest', 'search', 'way', 'map', 'corner', 'referencethe', 'negative', 'glitch', 'bug', 'have', 'not', 'patch', 'get', 'way', 'progress', 'game', 'allimportant', 'achievement', 'get', 'glitche', 'boatman', 'halfway', 'game', 'way', 'island', 'treasure', 'hide', 'frustrated', 'game', 'hold', 'glitch', 'experience', 'character', 'temporarily', 'disappear', 'get', 'stick', 'reset', 'game', 'fix', 'methe', 'main', 'character', 'endless', 'love', 'dead', 'boyfriend', 'old', 'fast', 'reunion', 'scene', 'meet', 'underworld', 'pointlessdespite', 'glitch', 'definitely', 'recommend', 'gamei', 'have', 'not', 'find', 'like']",1
"['get', 'game', 'yesterday', 'gamestop', 'preordere', 'tradein', 'credit', 'gamestop', 'order', 'amazon', 'pretty', 'say', 'accurate', 'think', 'cartoonish', 'graphic', 'plus', 'drawback', 'game', 'mean', 'playful', 'like', 'wii', 'graphic', 'match', 'perfectlythe', 'complaint', 'gameplay', 'camera', 'angle', 'manipulation', 'look', 'tilt', 'control', 'effective', 'realistic', 'view', 'range', 'you', 'd', 'able', 'rl', 'difficult', 'control', 'chase', 'specter', 'protonblaster', 'roomkind', 'dizzy', 'easy', 'overpan', 'etc', 'it', 'd', 'nice', 'scroll', 'sensitivity', 'slidebar', 'control', 'like', 'mouse', 'computerother', 'worth', 'wii', 'game', 'I', 've', 'pay', '10', '15']",1
"['excited', 'game', 'play', 'demo', 'graphic', 'good', 'overall', 'game', 'play', 'boring', 'love', 'diablo', '2', 'find', 'game', 'lack', 'intensity', 'overall', 'do', 'not', 'waste', 'money', 'try', 'look', 'duty', '4', 'demo', 'timeshift', 'demo', 'game', 'well', 'fps']",0
"['you', 've', 'want', 'level', 'city', 'scifi', 'weaponry', 'game', 'youconcept', '810red', 'faction', 'armageddon', 'take', 'step', 'red', 'faction', 'guerilla', 'sense', 'storydriven', 'linear', 'game', 'open', 'world', 'sandbox', 'game', 'game', 'focus', 'give', 'new', 'creative', 'weapon', 'enemy', 'fight', 'city', 'level', 'ground', 'literallystory', '810the', 'game', 'take', 'place', '50', 'year', 'red', 'faction', 'guerilla', 'terraformer', 'malfunction', 'atmosphere', 'uninhabitable', 'colonist', 'force', 'live', 'underground', 'darius', 'mason', 'head', 'repair', 'down', 'terraformer', 'doomsday', 'cult', 'sabotage', 'operation', 'mason', 'unwittingly', 'disturb', 'massive', 'hive', 'predatory', 'alien', 'swarm', 'colony', 'arm', 'state', 'art', 'weaponry', 'darius', 'battle', 'horde', 'alien', 'save', 'mars', 'story', 'pretty', 'straightforward', 'good', 'job', 'connect', 'mission', 'that', 's', 'darius', 'wise', 'crack', 'character', 'voice', 'nice', 'guy', 'actor', 'tension', 'drama', 'miss', 'story', 'million', 'die', 'he', 's', 'crack', 'joke', 'air', 'conditioning', 'game', 'dark', 'emotional', 'impactweapon', '1010b', 'weapon', 'standard', 'weapon', 'game', 'dual', 'pistol', 'shotgun', 'sniper', 'rifle', 'grenade', 'launcher', 'red', 'faction', 'armageddon', 'push', 'boundary', 'tech', 'base', 'weapon', 'magnet', 'gun', 'allow', 'literally', 'hurl', 'build', 'enemy', 'hurl', 'enemy', 'building', 'force', 'wreck', 'ball', 'nano', 'gun', 'particle', 'beam', 'literally', 'erase', 'part', 'building', 'hit', 'load', 'bear', 'wall', 'building', 'collapse', 'explosive', 'weapon', 'like', 'rocket', 'launcher', 'grenade', 'launcher', 'mason', 'armed', 'nano', 'tech', 'weapon', 'allow', 'throw', 'force', 'field', 'paralyze', 'enemy', 'rebuild', 'destroy', 'structure', 'machine', 'cover', 'stairway', 'level', 'entire', 'city', 'rebuild', 'destroy', 'againbut', 'weaponry', 'be', 'not', 'limit', 'arm', 'mechs', 'land', 'sea', 'air', 'vehicle', 'outfit', 'destructive', 'weapon', 'rocket', 'pod', 'chain', 'lightning', 'gun', 'cluster', 'bomb', 'play', 'game', 'I', 'm', 'sure', 'mp5s', 'desert', 'eagle', 'will', 'not', 'feel', 'samelevel', '710when', 'game', 'put', 'city', 'allow', 'cut', 'loose', 'phenomenal', 'level', 'great', 'cave', 'shoot', 'demon', 'jump', 'like', 'giant', 'grasshopper', 'cling', 'ceiling', 'attack', 'feel', 'like', 'you', 're', 'giant', 'bowl', 'surround', 'sniper', 'normal', 'difficulty', 'be', 'not', 'tough', 'hard', 'difficulty', 'annoying', 'fortunately', 'game', 'allow', 'blow', 'stuff', 'upin', 'addition', 'run', 'foot', 'arsenal', 'weapon', 'pilot', 'futuristic', 'mech', 'tank', 'plane', 'float', 'barge', 'vehicle', 'impressive', 'weaponrygraphic', '810the', 'graphic', 'pretty', 'good', 'cutscene', 'animated', 'game', 'be', 'not', 'go', 'win', 'award', 'set', 'believable', 'look', 'weapon', 'vehicle', 'demon', 'character', 'worth', 'mention', 'art', 'team', 'great', 'job', 'bring', 'creature', 'weapon', 'landscape', 'lifesound', '910boom', 'crash', 'crunch', 'crumble', 'game', 'well', 'enjoy', 'play', 'loudfor', 'voice', 'actor', 'good', 'job', 'witty', 'dialogue', 'take', 'away', 'dramathe', 'soundtrack', 'pretty', 'good', 'highlight', 'actionreplay', 'value', '710the', 'campaign', '7', '9', 'hour', 'long', 'online', 'mode', 'mode', '4', 'difficulty', 'settingsinfestation', 'survive', 'wave', 'enemy', 'mode', 'play', 'group', '14', 'player', 'plenty', 'map', 'different', 'type', 'objective', '30', 'different', 'wave', 'map', 'difficulty', 'setting', 'wave', 'early', 'wave', 'attack', 'swarm', 'alien', 'grunt', 'progress', 'wave', 'enemy', 'tough', 'case', 'level', 'dark', 'add', 'challenge', 'kill', 'character', 'falls', 'ground', 'start', 'bleed', 'bleed', 'character', 'rescue', 'stand', 'near', 'quickly', 'press', 'x', 'button', 'rescue', 'lose', '1', 'life', 'set', 'number', 'life', 'depend', 'number', 'player', 'play', 'difficulty', 'level', 'possible', 'fail', 'do', 'not', 'use', 'teamworkruin', 'allow', 'player', 'destruction', 'cause', 'set', 'time', 'limit', 'earn', 'fame', 'leaderboardsmaturity', 'ok', 'teensthe', 'game', 'rate', 'm', 'splatter', 'alien', 'swear', 'word', 'graphic', 'step', 'grasshopper', 'swearing', 'handle', 'handle', 'game', 'human', 'enemy', 'encase', 'armor', 'death', 'be', 'not', 'graphicoverall', '810red', 'faction', 'armageddon', 'fun', 'linear', 'game', 'allow', 'happily', 'destroy', 'thing', 'heart', 'contentbuy', 'game', 'love', 'red', 'faction', 'seriesbuy', 'game', 'love', 'destructionbuy', 'game', 'love', 'science', 'fiction', 'action', 'moviesrent', '8', 'hour', 'want', 'finish', 'campaignavoid', 'game', 'need', 'sandbox', 'gameavoid', 'game', 'need', 'vs', 'multiplayer', 'modesif', 'like', 'linear', 'monster', 'story', 'space', 'check', 'dead', 'space', '2']",1
"['ok', 'pro', 'con', 'firstprolooks', 'greata', 'lot', 'fightersfree', 'episodesconsway', 'slowover', 'complicate', 'stat', 'upgradesmust', 'code', 'play', 'online', 'buy', 'code', '5', 'yes', 'code', 'come', 'new', 'game', 'personfor', 'be', 'not', 'action', 'feel', 'way', 'slow', 'kinda', 'felt', 'cheat', 'turn', 'game', 'return', 'real', 'possibility', 'fall', 'short', 'rent', 'fun', 'factor', 'low', 'trophy', 'online']",0
"['game', 'easy', 'do', 'not', 'fan', 'rockstar', 'game', 'enjoy', 'bully', 'game', 'offer', 'game', 'feature', 'compelling', 'story', 'share', 'minigame', 'game', 'rockstar', 'prove', 'game', 'blood', 'death', 'addict', 'fun', 'go', 'carnival', 'probably', 'funn', 'part', 'game', 'lot', 'variety', 'play', 'long', 'time']",1
"['like', 'game', 'box', 'art', 'spanish', 'language', 'scared', 'buy', 'be', 'not', 'good', 'little', 'bum', 'cause', 'free', 'mission', 'could', 'not', 'download', 'cause', 'expire', 'let', 'know']",1
"['game', 'come', 'ps4', 'wait', 'plus', 'horrible', 'xbox', 'hear', 'run', 'great', 'pc', 'ps4']",0
"['whensesame', 'street', 'monsterwasnt', 'stock', 'son', 'choose', 'game', 'instead', 'half', 'love', 'play', 'video', 'game', 'hand', 'be', 'not', 'ready', 'teh', 'xbox', 'controller', 'play', 'dance', 'central', 'kinect', 'star', 'war', 'grow', 'frustrated', 'withkinect', 'star', 'warsas', 'do', 'not', 'good', 'job', 'detect', 'son', 'sign', 'twostep', 'sign', 'process', 'step', 'forward', 'plus', 'raise', 'hand', 'play', 'demo', 'monster', 'game', 'easily', 'detect', 'new', 'player', 'wave', 'read', 'excellent', 'review', 'playability', 'game', 'amazon', 'go', 'ahead', 'purchase', 'kinect', 'rushmy', 'criticism', 'long', 'setup', 'process', 'kid', 'can', 'not', 'jump', 'action', 'choose', 'gender', 'color', 'scan', 'painful', 'process', 'repeat', 'player', 'get', 'stick', 'area', 'son', 'learn', 'new', 'vocabulary', 'word', 'convince', 'kinect', 'get', 'confused', 'parent', 'jump', 'help', 'kid', 'hand', 'position', 'mindbogglingly', 'difficultonce', 'game', 'could', 'not', 'run', 'run', 'get', 'stick', 'place', 'move', 'arm', 'leg', 'go', 'pretty', 'soon', 'give', 'especially', 'game', 'forget', 'stuck', 'default', 'boy', 'outfit', 'son', 'wear', 'way', 'confuse', 'finally', 'find', 'way', 'incredibles', 'land', 'character', 'pop', 'promptly', 'get', 'stick', 'frustrated', 'puzzle', 'person', 'understand', 'puzzle', 'unlike', 'kinect', 'game', 'design', 'kid', 'stick', 'wait', 'person', 'grasp', 'move', 'screen', 'difficult', 'difficult', 'I', 've', 'see', 'kinect', 'game', 'absolutely', 'guidance', 'do', 'not', 'far', 'annoying', 'little', 'girl', 'keep', 'tell', 'take', 'longwhat', 'eventually', 'upstairs', 'rant', 'spouse', 'son', 'call', 'play', 'point', 'shut', 'game', 'download', 'monster', 'wish', 'return', 'game', 'desperately', 'especially', 'find', 'amazon', 'sell', 'half', 'price', 'pay', 'go', 'buy', 'poorlymade', 'game', 'buy', 'amazonit', 'make', 'angry', 'people', 'game', 'young', 'child', 'difficult', 'play', 'control', 'kinect', 'game', 'especially', 'easy', 'new', 'player', 'join', 'hassle', 'game', 'developer', 'can', 'not', 'figure', 'build', 'thing', 'kinect', 'interface', 'stick', 'joystick', 'can', 'not', 'believe', 'game', 'tester', 'do', 'not', 'come', 'issue', 'good', 'test', 'game', 'target', 'audienceif', 'adult', 'throw', 'hand', 'leave', 'room', 'experience', 'gamer', 'play', 'number', 'kinect', 'game', 'play', 'console', 'atari', '2600', 'kid', 'suppose', 'figure', 'disappointed', 'product', 'get', 'use', 'pixar', 'good']",0
"['en', 'general', 'ce', 'jeu', 'est', 'quand', 'meme', 'bien', 'fait', 'et', 'parfois', 'amusant', 'mais', 'il', 'y', 'rien', 'de', 'bien', 'neuf', 'dans', 'le', 'monde', 'du', 'hockey', 'ce', 'jeu', 'ressemble', 'pas', 'mal', 'de', 'jeu', 'que', 'j', 'ai', 'deja', 'vu', 'et', 'n', 'apporte', 'pas', 'grand', 'choose', 'de', 'neuf', 'les', 'graphique', 'pourraient', 'etre', 'mieux', 'j', 'ai', 'joue', 'nhl', '2002', 'sur', 'dreamcast', 'et', 'gamecube', 'et', 'je', 'les', 'prefere', 'cette', 'version', 'de', 'xbox', 'l', 'option', 'xbox', 'live', 'semble', 'bien', 'mais', 'le', 'hic', 'c', 'est', 'que', 'les', 'statistiques', 'ne', 'sont', 'pas', 'compilee', 'correctement', 'par', 'xbox', 'live', 'lorsque', 'l', 'perd', 'la', 'connection', 'une', 'partie', 'l', 'se', 'vois', 'parfois', 'credite', 'd', 'une', 'defaite', 'parfois', 'l', 'perd', 'la', 'connection', 'et', 'peut', 'se', 'produire', 'frequemment', 'cela', 'm', 'extremenent', 'decu', 'ce', 'jeu', 'comporte', 'certaines', 'erreurs', 'de', 'programmation', 'pour', 'ce', 'que', 'est', 'du', 'jeu', 'en', 'ligne', 'pour', 'ceux', 'qui', 'ne', 'jouent', 'pas', 'en', 'ligne', 'pourrais', 'etre', 'pas', 'si', 'mal', 'mais', 'non', 'j', 'ai', 'parfois', 'eut', 'aussi', 'des', 'problemes', 'avec', 'le', 'jeu', 'comme', 'parfois', 'il', 'gele', 'meme', 'en', 'mode', '1', 'joueur', 'je', 'ne', 'le', 'recommanderais', 'pas']",0
"['do', 'not', 'lkeit']",0
"['price', 'fraction', 'new', 'game', 'titan', 'quest', 'expansion', 'immortal', 'throne', 'diablostyle', 'game', 'fan', 'love', 'game', 'start', 'charater', 'fresh', 'choose', 'main', 'class', 'secondary', 'class', 'character', 'level', 'distribute', 'status', 'point', 'talent', 'point', 'ingame', 'tutorial', 'great', 'sure', 'read', 'game', 'quicklyit', 'packaging', 'improve', 'box', 'single', 'sheet', 'installation', 'instruciton', 'game', 'disk', 'price', 'complain', 'sure', 'check', 'fansite', 'ton', 'great', 'informationit', '5star', 'fun', 'game', 'play', '4star', 'overall', 'great', 'game', 'instance', 'wait', 'diablo', 'iiiif', 'friend', 'play', 'lan', 'game', 'it', 'll', 'fun', 'try', 'will', 'not', 'regret']",1
"['scooby', 'doo', 'spooky', 'swamp', 'basic', 'platformer', 'vein', 'spyro', 'dragon', 'banjokazooie', 'puzzle', 'element', 'throw', 'inoh', 'scooby', 'snacks', 'game', 'pretty', 'entertaining', 'game', 'keep', 'busyalthough', 'quickly', 'taste', 'rate', 'scooby', 'fan', 'go', 'love', 'game', 'know', 'I', 'm', 'scoob', 'fanaticlolhowever', 'big', 'gripe', 'game', 'fact', 'ds', 'version', 'downright', 'ugly', 'mean', 'ugggggggly', 'developer', 'game', 'come', 'oneveryone', 'know', 'ds', 'capable', 'well', 'graphic', 'one', 'see', 'game', 'do', 'not', 'wrong', 'gameplay', 'right', 'that', 's', 'good', 'graphic', 'do', 'not', 'matter', 'that', 's', 'truebut', 'could', 've', 'look', 'alot', 'well', 'scoob', 'deserve', 'betterstill', 'I', 've', 'get', 'recommend', 'game', 'great', 'game', 'plan', 'look', 'scooby', 'doofirst', 'fright', 'ds', 'wb', 'interactive', 'scoob', 'games', 'come']",1
"['like', 'review', 'amazon', 'resellers', 'party', 'vendor', 'give', 'review', 'context', 'time', 'typing', 'jan', '2013', 'mind', 'read', 'aheadi', 'huge', 'ps3', 'fan', 'console', 'perfect', 'system', 'plenty', 'game', 'regardless', 'age', 'thing', 'drive', 'crazy', 'move', 'ps3', 'stop', 'ps2', 'games', 'new', 'console', 'compatible', 'old', 'onesknowe', '60', 'gb', 'old', 'unit', 'play', 'type', 'game', 'ps3', 'plus', 'ps2', 'take', 'chance', 'unit', 'work', '24', 'hr', 'refuse', 'play', 'ps3', 'game', 'caput', 'dead', 'work', 'ps2', 'game', 'sporadically', 'believe', 'console', 'issue', 'game', 'console', 'take', 'disc', 'issue', 'hear', 'spinning', 'disc', 'inside', 'system', 'play', 'discs', 'information', 'nothingso', 'want', 'unit', 'chance', 'receive', 'weekend', 'sunday', 'saturday', 'troubleshoot', 'problem', 'software', 'issue', 'hardware', 'unlikely', 'want', 'trythat', 'weekend', 'wife', 'get', 'little', 'attention', 'perform', 'system', 'format', 'quick', 'reset', 'console', 'setting', 'try', 'bunch', 'game', 'manually', 'clean', 'disc', 'hoping', 'scratch', 'disc', 'possible', 'hardware', 'invasive', 'work', 'literally', 'spend', 'weekend', 'issue', 'unit', 'play', 'single', 'ps3', 'game', 'actually', 'hour', 'stop', 'play', 'ps2', 'game', 'console', 'read', 'hour', 'sporadically', 'wasafter', 'google', 'bit', 'monday', 'find', 'typical', 'problem', 'old', 'unit', 'ps3', 'games', 'blue', 'ray', 'disc', 'laser', 'circuit', 'charge', 'read', 'prone', 'problem', 'part', 'stop', 'work', 'end', 'unit', 'read', 'play', 'old', 'ps2', 'games', 'blue', 'ray', 'disc', 'course', 'fix', 'replace', 'motherboard', 'time', 'honest', 'recommend', 'spend', 'extra', 'buck', 'time', 'fix', 'unit', 'computer', 'term', 'ancient', 'obsoletelong', 'story', 'short', 'return', 'amazon', 'thank', 'god', 'seller', 'amazon', 'prime', 'endorse', 'take', 'day', 'finally', 'receive', 'money', 'backi', 'guess', 'display', 'connect', 'old', 'ps2', 'box', 'tv', 'ps3', 'console', 'different', 'port', 'course', 'resign', 'send', 'ps2', 'game', 'play', 'station', 'heaven', 'aka', 'trash', 'rest', 'peace', 'everoh', 'that', 's', 'technology', 'new', 'gadget', 'advance', 'good', 'stuff', 'good', 'line', 'money', 'time', 'willing', 'risk', 'unit', 'happen', 'warranty', 'whatsoever', 'happen', 'happen', 'month', 'hate', 'write', 'bad', 'review', 'feel', 'obligate', 'help', 'share', 'experience', 'process', 'especially', 'sony', 'inform', 'new', 'console', 'release', 'spring', 'current', 'year', 'make', '60', 'gb', 'old', 'obsolete']",0
"['total', 'junk', 'break', '1', 'day', 'use', 'tell', 'push', 'cartrige', 'thing', 'flimsy', 'cheaply', 'wireless', 'controller', 'come', 'use', 'ir', 'communicate', 'box', 'range', 'hold', 'themm', 'perfectly', 'level', 'aim', 'right', 'machine', 'work', 'little', 'do', 'not', 'work', 'wire', 'controller', 'dominate', 'wireless', 'die', '10', 'second', 'terrible', 'should', 'not', 'include', 'piece', 'junk', 'do', 'not', 'like', 'thing', 'come', 'direction', 'inside', 'box', 'realize', 'be', 'not', 'difficult', 'understand', 'kind', 'manual', 'explaining', 'switch', 'maybe', 'explination', 'button', 'layout', 'abc', 'games', 'actually', 'bac', 'shoulder', 'l', 'r', 'button', 'snes', 'games', 'feel', 'weird', 'controller', 'super', 'smalli', 'expect', '50', 'system', 'china', 'cheap', 'expect', 'buy', 'real', 'controller', 'use', 'certainly', 'do', 'not', 'expect', '1', 'day', 'mild', 'use', 'nes', 'respond', 'controller', 'input', 'wire', 'wireless', 'controller', 'snes', 'die', 'refuse', 'play', 'gamesim', 'try', 'retroduo', 'twin', 'video', 'game', 'system', 'care', 'nes', 'snes', 'games', 'option', 'sgen', 'nice', 'feature', 'piece', 'will', 'not', 'play', 'I', 'm', 'get', 'refund', 'go', 'different', 'way']",0
"['button', 'pretty', 'loud', 'clanky', 'joystick', 'clicky', 'trouble', 'soulcalibur', '2', 'playstation', '2', 'fat', 'ps2', 'difference', 'work', 'degree', 'bouncer', 'stick', 'could', 'not', 'tell', 'move', 'slightly', 'make', 'particular', 'game', 'miss', 'casei', 'have', 'not', 'test', 'pc', 'work', 'okay']",1
"['quake', '2', 'pc', 'game', 'love', 'year', 'play', 'ita', 'littlethe', 'games', 'plot', 'alright', 'specksi', 'do', 'not', 'care', 'story', 'honest', 'graphic', 'game', 'great', 'year', 'come', 'outthe', 'game', 'play', 'hook', 'game', 'play', 'like', 'doom', 'well', 'enemy', 'ai', 'good', 'toonot', 'well', 'goodthe', 'good', 'game', 'coursethe', 'gun', 'gun', 'plain', 'kick', 'aalso', 'game', 'fairl', 'longi', 'enjoy', 'itthe', 'game', 'pretty', 'oldprobably', '5', 'year', 'old', 'doubt', 'find', 'game', 'game', 'good', 'game', 'solid', 'fun', 'fill', 'game', 'notch', 'violenceyea', 'game', 'pretty', 'violenti', 'have', 'not', 'see', 'fps', 'like', 'doom', 'quake', '2there', 'great', 'gamesif', 'find', 'buy', 'awesome', 'gamegameplay', '55graphics', '45for', 'timelength', '45over', 'all45', '5later']",1
"['receive', 'game', 'long', 'vacation', 'san', 'francisco', 'say', 'review', 'play', 'train', 'ride', 'get', 'shortly', 'leave', 'kansas', 'city', 'airport', 'immediatly', 'immerse', 'mario', 'world', 'games', 'plot', 'early', 'age', 'mario', 'world', 'start', 'tell', 'story', 'mario', 'luigi', 'seperate', 'baby', 'kamek', 'attack', 'stork', 'carry', 'brother', 'skip', 'start', 'menu', 'watch', 'story', 'playing', 'game', 'tell', 'yoshis', 'devise', 'plan', 'reunite', 'brother', 'long', 'story', 'anyways', 'game', 'fun', 'time', 'different', 'exciting', 'level', '6', 'world', '2', 'boss', 'world', 'boss', 'pretty', 'easy', 'bowser', 'bit', 'difficult', 'graphic', 'illustrate', 'tweak', 'fit', 'gba', 'world', 'preserve', 'original', 'snes', 'version', 'plot', 'good', 'level', 'colorful', 'original', 'fun', 'classic', 'character', 'game', 'like', 'relay', '45', 'yoshis', 'gameeach', 'level', 'control', 'different', 'yoshi', 'control', 'pretty', 'easy', 'hang', 'pretty', 'quickly', 'time', 'hit', 'enemy', 'baby', 'mario', 'float', 'retrieve', 'touching', 'bubble', 'hit', 'egg', 'give', 'baby', 'mario', 'time', 'enemy', 'include', 'classic', 'like', 'koopa', 'different', 'shy', 'guy', 'monkey', 'flower', 'fake', '1', 'up', 'goomba', 'white', 'bird', 'jello', 'monster', 'pirannah', 'plant', 'bowser', 'level', 'hard', 'try', 'eventually', 'beat', 'level', 'come', 'classic', 'mario', 'bros', 'mini', 'game', 'say', 'old', 'nes', 'version', 'box', 'mini', 'game', 'fun', 'fiend', 'come', 'pipe', 'plumber', 'theme', 'come', 'fun', 'want', 'break', 'yoshis', 'island', 'worth', 'player', 'choice', 'game']",1
"['yes', 'realize', 'rate', 'teen', 'responsiveness', 'player', 'size', 'kinect', 'issue', 'small', 'kid', 'game', 'worst', 'see', 'insanely', 'frustrating', '5yo', 'stand', 'shift', 'position', 'step', 'pick', 'play', 'kinect', 'games', 'issue', 'sense', 'huge', 'letdown', 'graphic', 'crap', 'yodas', 'voice', 'stop', 'play', '15', 'minute', 'throw', 'cod', 'mw3', 'start', 'fun', 'game', 'suck']",0
"['game', 'play', '30', 'minute', 'multiple', 'day', 'force', 'try', 'game', 'easy', 'story', 'unengaging', 'story', 'mission', 'soo', 'confuse', 'alien', 'story', 'game', 'do', 'not', 'know', 'start', 'need', 'amazing', 'graphic', 'gaming', 'ne', 'day', 'i', 'm', 'hardcore', 'gamer', 'boring', 'say', 'play', 'differently', 'can', 'not', 'relate', 'review', 'game', 'try']",0
"['think', 'game', 'fun', 'good', 'race', 'do', 'not', 'want', 'mario', 'kart', 'grand', 'turismo', 'will', 'not', 'play', 'game', 'anymore', 'race', 'horrible']",0
"['withoutive', 'fun', 'moment', 'wow', 'dorm', 'look', 'bad', 'I', 'm', 'grateful', 'need']",0
"['play', 'original', 'starcraft', 'luck', 'awesome', 'goodness', 'single', 'player', 'campaign', 'lot', 'think', 'major', 'drawback', 'terran', 'zerg', 'protoss', 'single', 'player', 'wait', 'year', 'expansion', 'set', 'lame', 'get', 'single', 'player', 'worth', 'trouble', 'multiplayer', 'look', 'starcraft', '2', 'good', 'rts', 'market', 'right', 'game', 'fun', 'play', 'multiplayer', 'fun', 'watch', 'good', 'strategy', 'involve', 'do', 'not', 'stuck', 'play', 'big', 'game', 'hunter', 'noobs', 'like', 'rt', 'game', 'like', 'play', 'online', 'good', 'game', 'enjoy']",1
"['get', 'game', 'long', 'time', 'ago', 'come', 'somewhat', 'simple', 'original', 'sonic', 'game', 'sega', 'genisis', 'good', 'fun', 'game', 'there', 's', 'bunch', 'level', 'character', 'you', 'll', 'play', 'good', 'long', 'time', 'super', 'fast', 'lot', 'loop', 'ring', 'there', 's', 'cool', 'music', 'backround', 'want', 'fun', 'handheld', 'sonic', 'game']",1
"['game', 'boast', 'well', 'graphic', 'large', 'variety', 'weapon', 'simply', 'fail', 'thing', 'horribly', 'game', 'like', 'dutyand', 'do', 'not', 'like', 'duty', 'oki', 'love', 'game', 'like', 'duty', 'hold', '6', 'weapon', 'make', 'approach', 'enemy', 'strategic', 'game', 'let', 'hold', '2', 'wep', 'wtf', 'do', 'not', 'want', 'pick', '2', 'weapon', '8', 'health', 'generation', 'system', 'duty', 'reach', 'point', 'point', 'b', 'health', 'show', 'skill', 'inyourself', 'health', 'regeneration', 'hide', 'corner', 'attack', '1', 'beast', '10', 'kill', 'beast', 'regenarte', 'repeat', 'process', 'finish', 'game', 'duty', 'crapware', 'think', 'good', 'exclusive', 'downgrade', 'resistance', '1', 'like', 'doom', 'gamesdoom', 'gamescall', 'duty', 'gamesin', 'opinionif', 'like', 'duty', 'buy', 'go', 'to', 'like', 'gameplay', 'familiar', 'do', 'not', 'buy', 'go', 'to', 'bug', 'watch', 'tv', 'lay', 'couch', 'instead', 'play', 'that', 's']",0
"['modnation', 'racer', 'road', 'trip', 'great', 'game', 'observation', 'play', 'hoursgraphic', 'graphic', 'decent', 'well', 'handheld', 'game', 'good', 'have', 'not', 'notice', 'framerate', 'issue', 'lag', 'kind', 'standard', 'wifi', 'version', 'vitagamplay', 'control', 'decent', 'hard', 'hold', 'vita', 'hit', 'button', 'want', 'design', 'issue', 'vita', 'game', 'product', 'help', 'resolve', 'issuesound', 'sound', 'fun', 'fit', 'goofy', 'racing', 'gamereplay', 'value', 'track', 'thing', 'collect', 'race', 'goal', 'make', 'want', 'play', 'track', 'unlock', 'everythingother', 'detail', 'option', 'avatar', 'kart', 'crazy', 'look', 'kart', 'racer', 'user', 'track', 'multiple', 'game', 'mode', 'game', 'great', 'valueoverall', 'great', 'game', 'star', 'product', 'little', 'polish', 'multiplayer', 'mode']",1
"['buy', 'item', 'read', 'review', 'plug', '12', 'hour', 'attempt', 'turn', 'use', 'charge', 'light', 'show', 'fully', 'charge', 'try', 'actually', 'power', 'sync', 'wii', 'u', 'power', 'try', 'charge', '12', 'hour', 'useless', 'sad', 'end', 'buy']",0
"['heres', 'reviewxbox', '360', 'pros250', 'gb', 'hard', 'drivenow', 'wisper', 'quietbuilt', '80211n', 'wireless', 'internet', 'fast', 'ps3cross', 'game', 'chatkinectbetter', 'online', 'ps3red', 'ring', 'death', '10x', 'commonxbox', '360', 'consxbox', 'live', 'gold', '60', 'yeara', 'lot', 'exclusive', 'ps3no', 'blu', 'rayif', 'fall', 'destroy', 'disc', 'onpower', 'brick']",1
"['do', 'not', 'wrong', 'game', 'be', 'not', 'bad', 'thing', 'do', 'not', 'like', 'stunt', 'bore', 'quickly', 'time', 'bore', 'current', 'event', 'doingthere', 'game', 'type', 'choose', 'like', 'stunt', 'baja', 'let', 'course', 'be', 'not', 'fun', 'mei', 'do', 'not', 'game', 'want', 'maybe', 'bargain', 'bin', '199']",0
"['thank', 'classic', 'dreamcast', 'game', 'game', 'like', 'hard', 'come']",1
"['play', 'game', '15', 'minute', 'time', 'encounter', 'glitch', 'allow', 'forward', 'game', 'warn', 'internet', 'connection', 'obviously', 'able', 'install', '34patchupdate34', 'hear', 'bad', 'have', '30', 'update', 'reviewer', 'state', 'instal', 'update', 'playing', 'game', 'find', 'glitch', 'room', 'you', 're', 'learn', 'levitate', 'spell', 'that', 's', 'exactly', '15', 'minute', 'game', 'good', 'come', 'purchase', 'shipping', 'fast', 'come', 'september', 'friday', '13th', 'expect', 'time', 'delivery', 'september', '18th', 'earliest', 'sell', 'gohasting', '13', 'ill', '5', 'star', 'game', 'mint', 'condition', 'especially', 'case', 'manual', 'game']",0
